"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.248273889E2,3.042471488E-1,-1.746770892E0,7.046213534E-1
1.248373519E2,3.481165420E-1,-1.627944360E0,6.424967337E-1
1.248473149E2,3.562518463E-1,-1.544547862E0,4.128401761E-1
1.248572779E2,3.376493682E-1,-1.378531961E0,2.455314557E-1
1.248672409E2,3.003127766E-1,-1.220589895E0,8.500345901E-2
1.248772029E2,2.822014647E-1,-1.064255229E0,-3.874693997E-2
1.248871659E2,2.943880123E-1,-9.730123526E-1,-1.856934627E-1
1.248971289E2,2.754809674E-1,-9.429436308E-1,-3.313254583E-1
1.249070919E2,2.539282036E-1,-9.204523158E-1,-3.959488126E-1
1.249170549E2,1.666392872E-1,-9.423255801E-1,-4.233732773E-1
1.249270179E2,7.503285997E-2,-1.002044948E0,-3.731365585E-1
1.249369809E2,1.536999106E-2,-1.076229742E0,-3.669700849E-1
1.249469439E2,-7.211093321E-2,-1.056317634E0,-2.599004035E-1
1.249569069E2,-2.136959977E-1,-9.240313965E-1,-1.426966202E-1
1.249668699E2,-3.590479848E-1,-7.354417348E-1,-1.513377817E-1
1.249768329E2,-5.274851447E-1,-4.641168952E-1,-2.342195054E-1
1.249867959E2,-7.302530618E-1,-1.088383180E-1,-3.401396973E-1
1.249967589E2,-8.433875484E-1,1.421347028E-1,-3.976268904E-1
1.250067219E2,-8.694026879E-1,4.547958487E-1,-5.539384599E-1
1.250166849E2,-9.544291703E-1,6.236230910E-1,-6.534871602E-1
1.250266479E2,-7.898563622E-1,7.536359310E-1,-7.395055497E-1
1.250366109E2,-6.228764746E-1,8.267740738E-1,-8.945949780E-1
1.250465739E2,-6.328529940E-1,8.723630601E-1,-1.002692381E0
1.250565369E2,-6.504770136E-1,8.599576074E-1,-9.409115772E-1
1.250664999E2,-7.656945708E-1,9.305399323E-1,-8.584998965E-1
1.250764629E2,-1.000537024E0,9.972554934E-1,-7.394809914E-1
1.250864259E2,-1.161025333E0,1.098936819E0,-6.035987163E-1
1.250963889E2,-1.323969253E0,1.236043501E0,-4.571107614E-1
1.251063519E2,-1.372121658E0,1.387833127E0,-3.262324604E-1
1.251163149E2,-1.434524021E0,1.479587050E0,-2.166404363E-1
1.251262769E2,-1.374157366E0,1.515785408E0,-1.610462793E-1
1.251362399E2,-1.367468444E0,1.519394894E0,-2.221355765E-1
1.251462029E2,-1.358443705E0,1.533705955E0,-2.331625481E-1
1.251561659E2,-1.314046674E0,1.545337821E0,-2.514547583E-1
1.251661289E2,-1.327193700E0,1.668660277E0,-4.596379280E-2
1.251760919E2,-1.359985470E0,2.057720557E0,4.474360315E-1
1.251860549E2,-1.317400198E0,2.666035053E0,1.203483135E0
1.251960179E2,-1.261891995E0,3.472285400E0,1.775570037E0
1.252059809E2,-8.614963022E-1,3.745544499E0,1.833472967E0
1.252159439E2,-2.540763574E-1,3.508490775E0,2.011937882E0
1.252259069E2,2.012269200E-1,3.406135849E0,2.298694693E0
1.252358699E2,5.205529416E-1,3.205932448E0,2.061251106E0
1.252458329E2,7.949197586E-1,2.434724464E0,1.801745682E0
1.252557959E2,6.790687287E-1,1.290759407E0,2.305169900E0
1.252657589E2,3.566027523E-1,4.274607003E-1,2.587357843E0
1.252757219E2,2.266801056E-2,-5.299682379E-2,2.389050694E0
1.252856849E2,-1.409895256E-1,-1.759450579E-1,2.311126020E0
1.252956479E2,-2.644062313E-1,-2.656641501E-1,2.143983653E0
1.253056109E2,-6.021673544E-1,-4.541017842E-1,1.937300513E0
1.253155739E2,-4.075986589E-1,-2.387365526E-1,1.825423397E0
1.253255369E2,9.360098563E-2,1.657217860E-2,1.714400121E0
1.253354999E2,7.665229020E-1,2.101372361E-2,1.565533665E0
1.253454629E2,1.138235810E0,-1.168343854E-1,1.328880329E0
1.253554259E2,1.402738995E0,-3.574163193E-1,9.831566870E-1
1.253653889E2,1.674282959E0,-7.333496010E-1,6.657079871E-1
1.253753509E2,1.675204042E0,-1.482044050E0,4.865202096E-1
1.253853139E2,1.565085914E0,-2.139201508E0,5.113451484E-1
1.253952769E2,1.287259848E0,-2.387414058E0,7.810839307E-1
1.254052399E2,8.898096167E-1,-2.317850903E0,9.367932370E-1
1.254152029E2,3.901652950E-1,-2.394584498E0,9.166586423E-1
1.254251659E2,1.371938421E-1,-2.449806188E0,7.901168557E-1
1.254351289E2,1.180324433E-1,-2.272998666E0,5.123635872E-1
1.254450919E2,1.714333828E-1,-2.075835232E0,2.887144589E-1
1.254550549E2,3.769430228E-1,-1.861499110E0,1.192375910E-1
1.254650179E2,5.829442675E-1,-1.717189243E0,-2.400901830E-1
1.254749810E2,7.477283429E-1,-1.710614049E0,-6.688032107E-1
1.254849440E2,7.581431110E-1,-1.749124981E0,-8.874013679E-1
1.254949070E2,6.815169579E-1,-1.665100492E0,-9.494005649E-1
1.255048700E2,5.428276904E-1,-1.516678863E0,-9.773724751E-1
1.255148330E2,4.886003931E-1,-1.374565210E0,-1.020456953E0
1.255247960E2,4.696443047E-1,-1.273191447E0,-1.146816745E0
1.255347590E2,4.616118749E-1,-1.209612917E0,-1.312306835E0
1.255447220E2,5.103717697E-1,-1.234961182E0,-1.397069389E0
1.255546850E2,4.713045485E-1,-1.229017487E0,-1.497851705E0
1.255646480E2,4.385605794E-1,-1.114398612E0,-1.516774757E0
1.255746110E2,3.960479229E-1,-1.047622240E0,-1.555804775E0
1.255845740E2,3.719755208E-1,-1.052533316E0,-1.587205493E0
1.255945370E2,2.509486818E-1,-1.118330864E0,-1.527207213E0
1.256045000E2,1.911171938E-1,-1.007186404E0,-1.369228456E0
1.256144620E2,1.475731981E-1,-8.385451037E-1,-1.186018964E0
1.256244250E2,1.696444637E-1,-5.472514379E-1,-1.110884728E0
1.256343880E2,2.741632243E-1,-6.589227319E-3,-1.265858016E0
1.256443510E2,2.776942116E-1,6.300111741E-1,-1.440653218E0
1.256543140E2,5.336829009E-1,1.308122129E0,-1.635507002E0
1.256642770E2,9.718825974E-1,1.885407790E0,-1.792364702E0
1.256742400E2,1.450016803E0,2.315653519E0,-2.099960990E0
1.256842030E2,1.638035192E0,2.584577492E0,-2.563211181E0
1.256941660E2,1.233980896E0,2.677361695E0,-2.887684872E0
1.257041290E2,8.237937480E-1,2.476649585E0,-2.959646555E0
1.257140920E2,6.128563935E-1,2.103417717E0,-2.765720140E0
1.257240550E2,4.951732117E-1,2.326413565E0,-2.260585027E0
1.257340180E2,5.112253536E-1,2.723870448E0,-1.522633521E0
1.257439810E2,5.227859567E-1,3.032366037E0,-5.764325523E-1
1.257539440E2,4.056147717E-1,3.511572842E0,-2.244361635E-1
1.257639070E2,3.804162689E-1,3.650396267E0,8.359281823E-2
1.257738700E2,-5.013037249E-3,3.251380516E0,4.996200192E-1
1.257838330E2,-3.034719542E-1,2.645081556E0,8.816759205E-1
1.257937960E2,-4.192561065E-1,1.935094505E0,1.254915536E0
1.258037590E2,-3.590342438E-1,1.076639632E0,1.591685776E0
1.258137220E2,-1.276446446E-1,5.078833044E-1,1.718234725E0
1.258236850E2,-2.510743238E-2,-6.005675197E-3,1.628652019E0
1.258336480E2,5.816912457E-2,-4.391434371E-1,1.617928226E0
1.258436100E2,2.567965552E-1,-8.080337477E-1,1.917803704E0
1.258535730E2,4.945968955E-1,-9.932062966E-1,2.226326483E0
1.258635360E2,8.432584711E-1,-7.833210754E-1,2.071155266E0
1.258734990E2,1.157384564E0,-3.070665300E-1,1.729107184E0
1.258834620E2,1.122985029E0,-7.994313240E-3,1.549714462E0
1.258934250E2,9.222955044E-1,2.487206733E-1,1.324293773E0
1.259033880E2,5.731754339E-1,6.465248805E-1,8.991859925E-1
1.259133510E2,1.935663731E-1,7.675926501E-1,6.377606352E-1
1.259233140E2,-2.048423631E-1,5.806922489E-1,6.064768620E-1
1.259332770E2,-6.053103425E-1,2.601455480E-1,4.466373749E-1
1.259432400E2,-8.467652656E-1,-1.473434025E-1,2.721810181E-1
1.259532030E2,-8.764088217E-1,-5.892514032E-1,2.259470840E-1
1.259631660E2,-6.158115763E-1,-9.698782450E-1,3.319325455E-1
1.259731290E2,-3.687404025E-1,-1.153466783E0,4.664699610E-1
1.259830920E2,-2.025031845E-1,-1.306738093E0,4.571518381E-1
1.259930550E2,-1.657867632E-1,-1.489419143E0,5.041586280E-1
1.260030180E2,-1.867341940E-1,-1.669410474E0,5.907199314E-1
1.260129810E2,-2.052498409E-1,-1.743453766E0,5.732693549E-1
1.260229440E2,-1.985340945E-1,-1.701619277E0,5.766594243E-1
1.260329070E2,-2.217755342E-1,-1.601705564E0,6.053949809E-1
1.260428700E2,-3.270314093E-1,-1.551117209E0,5.465358849E-1
1.260528330E2,-3.769797141E-1,-1.534266118E0,4.718119772E-1
1.260627960E2,-2.549461307E-1,-1.457639526E0,4.508343601E-1
1.260727580E2,-1.541236876E-1,-1.491928768E0,3.429766202E-1
1.260827210E2,3.900553308E-2,-1.450063289E0,1.407693779E-1
1.260926840E2,2.413952816E-1,-1.424475873E0,-1.134791069E-1
1.261026470E2,3.844254854E-1,-1.463032413E0,-3.322854249E-1
1.261126100E2,5.196547727E-1,-1.509465737E0,-4.331779616E-1
1.261225730E2,6.588894027E-1,-1.471794466E0,-5.784602205E-1
1.261325360E2,6.604417654E-1,-1.428527409E0,-5.872708051E-1
1.261424990E2,5.645564919E-1,-1.379272218E0,-6.121273188E-1
1.261524620E2,4.398804056E-1,-1.282799592E0,-5.534541643E-1
1.261624250E2,3.446419803E-1,-1.103757264E0,-4.934112994E-1
1.261723880E2,2.290325135E-1,-8.408734649E-1,-5.176107323E-1
1.261823510E2,1.513034293E-1,-5.270493078E-1,-5.364798434E-1
1.261923140E2,5.391739480E-2,-1.597892010E-1,-6.104434669E-1
1.262022770E2,1.051414890E-1,2.349440485E-1,-7.526956987E-1
1.262122400E2,2.057916585E-1,5.961674899E-1,-8.818862741E-1
1.262222030E2,2.840459689E-1,8.992082119E-1,-1.033986533E0
1.262321660E2,3.015027581E-1,1.198793814E0,-1.110614148E0
1.262421290E2,3.785995390E-1,1.420041929E0,-1.073758124E0
1.262520920E2,4.437328436E-1,1.499997926E0,-1.087507413E0
1.262620550E2,4.851709646E-1,1.461213929E0,-1.064889067E0
1.262720180E2,5.331966318E-1,1.494137262E0,-1.009407323E0
1.262819810E2,4.421505140E-1,1.546131873E0,-1.035640271E0
1.262919430E2,2.967947263E-1,1.623841953E0,-1.078103775E0
1.263019060E2,9.003754623E-2,1.792849290E0,-1.044234363E0
1.263118690E2,-1.728610902E-1,2.060640657E0,-8.376031172E-1
1.263218320E2,-4.797364162E-1,2.679133986E0,-5.094294544E-1
1.263317950E2,-6.454555710E-1,3.418078203E0,-2.662881942E-1
1.263417580E2,-5.739113791E-1,4.182521542E0,1.104433787E-1
1.263517210E2,-5.230810584E-1,4.474052020E0,5.872520940E-1
1.263616840E2,-2.859696297E-1,4.048447811E0,1.065202478E0
1.263716470E2,8.031516150E-4,3.219513191E0,1.213604958E0
1.263816100E2,7.697165050E-2,2.179122788E0,1.407125284E0
1.263915730E2,-1.669782065E-2,1.017668708E0,1.647257713E0
1.264015360E2,-3.743383441E-1,3.685500026E-2,1.988364394E0
1.264114990E2,-8.672426534E-1,-8.139429438E-1,2.378038194E0
1.264214620E2,-1.273942230E0,-1.432487143E0,2.628328114E0
1.264314250E2,-1.588588798E0,-1.740699143E0,2.893391755E0
1.264413880E2,-2.116220927E0,-1.852068136E0,2.799228194E0
1.264513510E2,-2.580741426E0,-1.632319247E0,2.612393281E0
1.264613140E2,-3.024284308E0,-1.161986761E0,2.389197897E0
1.264712765E2,-3.016887580E0,-4.554916674E-1,1.873516892E0
1.264812395E2,-2.393097405E0,1.188224387E-1,1.560148379E0
1.264912025E2,-1.407862764E0,3.269119799E-1,1.184319909E0
1.265011655E2,-6.141625153E-1,4.157311857E-1,8.226785378E-1
1.265111275E2,-1.522811203E-1,7.931981921E-2,6.025238518E-1
1.265210905E2,3.207445196E-1,-2.782836109E-1,5.065897541E-1
1.265310535E2,4.208649679E-1,-6.858368808E-1,5.097241540E-1
1.265410165E2,3.360512145E-1,-1.048637316E0,6.429925776E-1
1.265509795E2,7.147753358E-2,-1.291825939E0,7.762110074E-1
1.265609425E2,-1.484686992E-1,-1.610743021E0,8.028557459E-1
1.265709055E2,-2.960075814E-1,-1.795518544E0,7.213430746E-1
1.265808685E2,-3.746290603E-1,-1.863596506E0,6.132793665E-1
1.265908315E2,-4.585402595E-1,-1.787756950E0,5.005218060E-1
1.266007945E2,-5.118893049E-1,-1.721410933E0,4.335432664E-1
1.266107575E2,-5.671028812E-1,-1.631134601E0,3.064011168E-1
1.266207205E2,-6.480756352E-1,-1.498805094E0,1.514592576E-1
1.266306835E2,-5.961719484E-1,-1.358561965E0,-4.133835286E-3
1.266406465E2,-5.317135587E-1,-1.216340724E0,-2.244151135E-1
1.266506095E2,-4.065413361E-1,-1.138067556E0,-5.526266371E-1
1.266605725E2,-2.706068746E-1,-1.077374627E0,-7.952015944E-1
1.266705355E2,-1.691493507E-1,-1.009794847E0,-9.601899934E-1
1.266804985E2,-3.964953080E-2,-1.058399827E0,-1.104177533E0
1.266904615E2,9.530223303E-2,-1.136363677E0,-1.191676729E0
1.267004245E2,1.519869688E-1,-1.252067796E0,-1.198970400E0
1.267103875E2,1.499771346E-1,-1.274408253E0,-1.191349139E0
1.267203505E2,8.834463112E-2,-1.241731088E0,-1.154140967E0
1.267303125E2,-7.533640355E-2,-1.084029928E0,-1.251838731E0
1.267402755E2,-3.044375487E-1,-9.640836543E-1,-1.325034177E0
1.267502385E2,-5.139179233E-1,-7.323795480E-1,-1.281217335E0
1.267602015E2,-5.738653323E-1,-4.695512974E-1,-1.348469671E0
1.267701645E2,-5.593934736E-1,-2.905516541E-1,-1.418463327E0
1.267801275E2,-4.098748337E-1,-5.916914463E-2,-1.296164134E0
1.267900905E2,-2.787932689E-1,2.634492248E-1,-1.123224545E0
1.268000535E2,-1.103365939E-1,6.876775843E-1,-1.073306865E0
1.268100165E2,1.375275354E-1,1.037976673E0,-1.174014484E0
1.268199795E2,4.701151152E-1,1.409470748E0,-1.416781376E0
1.268299425E2,9.442701448E-1,1.583244150E0,-1.730723354E0
1.268399055E2,1.247545413E0,1.589760287E0,-2.087549543E0
1.268498685E2,1.336355117E0,1.803659037E0,-2.359537311E0
1.268598315E2,1.262003092E0,2.008900985E0,-2.622084457E0
1.268697945E2,1.021729819E0,2.137822149E0,-2.807292674E0
1.268797575E2,7.604656982E-1,2.206346254E0,-2.648575560E0
1.268897205E2,5.529070842E-1,2.228808333E0,-2.333129092E0
1.268996835E2,4.821617682E-1,2.541793415E0,-1.993459657E0
1.269096465E2,5.925392926E-1,2.893251421E0,-1.855203559E0
1.269196095E2,7.455821954E-1,2.984798938E0,-1.819476925E0
1.269295715E2,8.655533928E-1,2.959197489E0,-1.214449149E0
1.269395345E2,7.229422881E-1,2.935829676E0,-5.794589250E-1
1.269494975E2,3.757211740E-1,2.677916595E0,-2.631349370E-2
1.269594605E2,8.945041269E-2,2.421741892E0,7.451891895E-1
1.269694235E2,-1.582795961E-1,2.170936101E0,1.608530727E0
1.269793865E2,-1.682520224E-1,1.928951420E0,2.381488051E0
1.269893495E2,-3.259113751E-1,1.360411440E0,2.793617206E0
1.269993125E2,-3.737974401E-1,8.095481765E-1,2.738563331E0
1.270092755E2,-3.247021709E-1,2.399206138E-1,2.153024325E0
1.270192385E2,-8.033533439E-2,-4.229776400E-1,1.575249106E0
1.270292015E2,3.225305150E-1,-9.433815873E-1,1.447825559E0
1.270391645E2,9.048310407E-1,-1.315119492E0,1.580239412E0
1.270491275E2,1.282994743E0,-1.366884307E0,1.688900560E0
1.270590905E2,1.533163771E0,-1.081633154E0,1.684175863E0
1.270690535E2,1.560224393E0,-9.881350064E-1,1.801183180E0
1.270790165E2,1.764155687E0,-8.658925313E-1,1.876833433E0
1.270889795E2,1.809783411E0,-5.703216273E-1,1.788145205E0
1.270989425E2,1.442825898E0,-3.683699083E-1,1.274659245E0
1.271089055E2,1.078682795E0,-2.620318598E-1,8.016557510E-1
1.271188685E2,4.894101959E-1,-3.247876865E-1,5.215049779E-1
1.271288305E2,-9.473395675E-2,-4.793705267E-1,2.076265879E-1
1.271387935E2,-3.943246754E-1,-6.216929251E-1,-3.704079553E-2
1.271487565E2,-4.101620782E-1,-7.914948982E-1,-1.336826988E-1
1.271587195E2,-3.296799056E-1,-1.222242903E0,-2.073818819E-1
1.271686825E2,-1.995998226E-2,-1.401347212E0,-5.039934441E-2
1.271786455E2,2.376529174E-1,-1.460951389E0,2.553246649E-1
1.271886085E2,2.834517456E-1,-1.508736590E0,5.942105730E-1
1.271985715E2,3.081401519E-1,-1.499431331E0,8.333380120E-1
1.272085345E2,2.578209874E-1,-1.487368525E0,9.105037169E-1
1.272184975E2,2.623185926E-1,-1.422324098E0,7.754365437E-1
1.272284605E2,3.365441713E-1,-1.368134442E0,5.976487358E-1
1.272384235E2,4.331561076E-1,-1.293352647E0,3.636256237E-1
1.272483865E2,4.827099446E-1,-1.185621791E0,9.079088688E-2
1.272583495E2,5.435869148E-1,-1.124083355E0,-1.368483813E-1
1.272683125E2,5.803314026E-1,-1.093761449E0,-2.868081205E-1
1.272782755E2,6.246679884E-1,-1.135370235E0,-3.597171986E-1
1.272882385E2,6.774866183E-1,-1.175195037E0,-4.637331717E-1
1.272982015E2,7.038934482E-1,-1.263661655E0,-5.275730722E-1
1.273081645E2,6.849767554E-1,-1.328266371E0,-5.438014345E-1
1.273181275E2,6.231980715E-1,-1.436205388E0,-5.024850087E-1
1.273280905E2,5.344937635E-1,-1.487082596E0,-4.003670418E-1
1.273380525E2,4.455294737E-1,-1.431385528E0,-3.239382322E-1
1.273480155E2,4.002986294E-1,-1.442316313E0,-1.836085649E-1
1.273579785E2,2.437363240E-1,-1.312681203E0,-1.744823769E-2
1.273679415E2,1.585054448E-1,-1.085553712E0,9.236261845E-2
1.273779045E2,7.589331429E-2,-8.079267436E-1,1.392559724E-1
1.273878675E2,2.097447418E-2,-5.075447506E-1,8.217662260E-2
1.273978305E2,-2.974675946E-2,-3.527566731E-2,-3.245804027E-2
1.274077935E2,6.614772342E-3,5.212588102E-1,-1.837719946E-1
1.274177565E2,-7.840681303E-2,1.073917753E0,-3.358463793E-1
1.274277195E2,-1.281295615E-1,1.517392808E0,-5.193612425E-1
1.274376825E2,-5.541676708E-2,1.853888959E0,-8.068641584E-1
1.274476455E2,-2.409966476E-3,2.109538583E0,-1.037728605E0
1.274576085E2,1.410144494E-1,2.202996385E0,-1.319031279E0
1.274675715E2,3.275341237E-1,2.187231706E0,-1.460801554E0
1.274775345E2,3.937365916E-1,2.214281511E0,-1.552802815E0
1.274874975E2,2.944470692E-1,2.221661282E0,-1.484358817E0
1.274974605E2,9.452042375E-2,2.428321179E0,-1.064231694E0
1.275074235E2,-1.266789587E-1,2.874915723E0,-5.737532119E-1
1.275173865E2,-2.534055721E-1,3.664639499E0,-2.470859380E-1
1.275273485E2,-3.217020742E-1,4.514207189E0,-6.808278635E-2
1.275373115E2,-2.106025831E-1,4.721621377E0,3.649795465E-1
1.275472745E2,7.691522487E-2,4.257822570E0,8.497452991E-1
1.275572375E2,4.432005277E-1,3.492719080E0,6.903328049E-1
1.275672005E2,5.249173399E-1,2.447677801E0,5.592766754E-1
1.275771635E2,3.204464212E-1,1.291422481E0,1.003692108E0
1.275871265E2,7.391544792E-2,2.998615909E-1,1.645134151E0
1.275970895E2,-2.314121475E-1,-5.849039984E-1,2.044228838E0
1.276070525E2,-5.960011366E-1,-1.244393325E0,2.427902079E0
1.276170155E2,-1.130404634E0,-1.713149986E0,2.793623053E0
1.276269785E2,-1.620071084E0,-1.804729663E0,2.804288374E0
1.276369415E2,-2.035928277E0,-1.632190023E0,2.478888484E0
1.276469045E2,-2.133630280E0,-1.092425360E0,2.036928297E0
1.276568675E2,-1.862587861E0,-4.191330957E-1,1.607682734E0
1.276668305E2,-1.042989637E0,2.544234627E-1,1.047231792E0
1.276767935E2,-9.404245041E-2,6.747517294E-1,6.346814914E-1
1.276867565E2,5.888096461E-1,3.956740665E-1,3.248001118E-1
1.276967195E2,1.109861099E0,-6.943568587E-2,-1.683851928E-3
1.277066825E2,1.122999135E0,-8.106082767E-1,-1.782194786E-1
1.277166455E2,9.146595524E-1,-1.326457243E0,8.416979223E-2
1.277266075E2,7.581178949E-1,-1.540985738E0,4.443473129E-1
1.277365705E2,2.854282872E-1,-1.753895724E0,7.424067919E-1
1.277465335E2,1.781385495E-1,-1.966683503E0,8.453755286E-1
1.277564965E2,1.102314719E-1,-2.205614183E0,7.300731137E-1
1.277664595E2,1.612125778E-1,-2.294135181E0,5.937451346E-1
1.277764225E2,2.494863845E-1,-2.184126835E0,3.990375312E-1
1.277863855E2,3.253113412E-1,-1.972319634E0,2.096497245E-1
1.277963485E2,3.478048854E-1,-1.808073685E0,-6.980113685E-4
1.278063115E2,3.531991611E-1,-1.698395122E0,-1.837873435E-1
1.278162745E2,3.681881696E-1,-1.504151788E0,-3.257913610E-1
1.278262375E2,2.108122972E-1,-1.343467963E0,-5.551020558E-1
1.278362005E2,8.999959415E-2,-1.265377813E0,-7.826873834E-1
1.278461635E2,8.524345066E-3,-1.195584862E0,-9.059326561E-1
1.278561265E2,-1.766442021E-2,-1.170764601E0,-9.501115863E-1
1.278660895E2,-5.569823742E-2,-1.176202512E0,-9.467003207E-1
1.278760525E2,-8.277159506E-2,-1.156792095E0,-9.434995548E-1
1.278860155E2,-5.411376989E-2,-1.141879941E0,-9.525147919E-1
1.278959785E2,-6.732749054E-2,-1.185573844E0,-1.013696694E0
1.279059405E2,-8.739878917E-2,-1.250081497E0,-1.132280421E0
1.279159035E2,-1.200354801E-1,-1.284970078E0,-1.279982404E0
1.279258665E2,-1.299023825E-1,-1.268333580E0,-1.307537846E0
1.279358295E2,-1.275589829E-1,-1.211218563E0,-1.117602740E0
1.279457925E2,-1.359852592E-1,-1.045966308E0,-8.623812783E-1
1.279557555E2,-6.508181255E-2,-7.875708318E-1,-6.593041165E-1
1.279657185E2,-4.125208816E-2,-4.283377826E-1,-5.494919448E-1
1.279756815E2,-1.875463357E-2,-3.470965683E-2,-6.756691575E-1
1.279856445E2,6.431228243E-2,4.831308711E-1,-1.068799685E0
1.279956075E2,2.750941193E-1,8.544536233E-1,-1.481595569E0
1.280055705E2,6.246152173E-1,1.151341320E0,-1.878233256E0
1.280155335E2,9.090607703E-1,1.365987344E0,-2.029468127E0
1.280254965E2,1.078422302E0,1.673419910E0,-1.957549567E0
1.280354595E2,1.094511647E0,1.816314751E0,-1.869939566E0
1.280454225E2,1.042153266E0,1.932864377E0,-1.811055473E0
1.280553855E2,1.025732603E0,2.122352171E0,-1.761893692E0
1.280653485E2,1.251181066E0,2.648156607E0,-1.853438723E0
1.280753115E2,1.602755724E0,3.089188110E0,-1.895558702E0
1.280852745E2,1.801290184E0,3.329595212E0,-1.839895256E0
1.280952365E2,1.674302547E0,3.645948874E0,-1.403529539E0
1.281051995E2,1.020135941E0,3.696335501E0,-5.723302920E-1
1.281151625E2,4.930028714E-1,3.662530409E0,1.602020144E-1
1.281251255E2,1.836741268E-1,3.388595957E0,7.192870474E-1
1.281350885E2,-9.694990531E-2,2.825981544E0,9.772112381E-1
1.281450515E2,-3.347090958E-1,2.132198297E0,1.190132918E0
1.281550145E2,-5.211802382E-1,1.374502645E0,1.275091939E0
1.281649775E2,-7.359176981E-1,6.864210176E-1,1.228442998E0
1.281749405E2,-8.029808763E-1,1.849363214E-1,1.387386400E0
1.281849035E2,-7.080262602E-1,-2.953732681E-1,1.791785827E0
1.281948665E2,-4.261197875E-1,-5.783381599E-1,2.057825954E0
1.282048295E2,1.932352015E-1,-7.655829620E-1,2.096505139E0
1.282147925E2,7.875433499E-1,-6.628041136E-1,1.914649715E0
1.282247555E2,9.886652758E-1,-6.610610586E-1,1.660528554E0
1.282347185E2,1.243841933E0,-5.721746099E-1,1.386922277E0
1.282446815E2,1.134458874E0,-2.084737033E-1,1.049087698E0
1.282546445E2,9.486061475E-1,-9.460794926E-3,1.123076172E0
1.282646075E2,5.863465796E-1,1.132839561E-2,1.172024091E0
1.282745695E2,2.647963502E-1,-7.896723211E-2,7.309697843E-1
1.282845325E2,1.430046223E-2,-5.139451128E-1,2.924426436E-1
1.282944955E2,-4.557955764E-2,-8.985831445E-1,8.994771838E-2
1.283044585E2,2.147682309E-3,-1.219088915E0,5.734949112E-3
1.283144215E2,1.785337664E-1,-1.557962544E0,3.257352278E-2
1.283243845E2,3.195776711E-1,-1.775465518E0,2.760635693E-1
1.283343475E2,3.645235368E-1,-1.957405726E0,5.570044474E-1
1.283443105E2,3.299854957E-1,-2.057265059E0,7.253387694E-1
1.283542735E2,2.397312371E-1,-2.093155854E0,7.420971818E-1
1.283642365E2,1.856594758E-1,-2.077498180E0,6.889787360E-1
1.283741995E2,1.629821462E-1,-2.042199708E0,5.729758246E-1
1.283841625E2,2.784417050E-1,-1.988433976E0,3.904292603E-1
1.283941255E2,3.951553454E-1,-1.787307299E0,2.377034958E-1
1.284040885E2,4.766870932E-1,-1.672137031E0,1.379241228E-1
1.284140515E2,5.596240731E-1,-1.517429645E0,2.997867465E-2
1.284240145E2,6.024243030E-1,-1.344615771E0,-7.985644743E-2
1.284339775E2,6.256599686E-1,-1.254830021E0,-2.266111815E-1
